CustomerId,recency,frequency,total_amount,cluster,is_high_risk
CustomerId_3550,14,10,37900.0,1,0
CustomerId_3551,3,152,451634.0,1,0
CustomerId_3554,38,1,10000.0,0,1
CustomerId_3555,1,125,287806.0,1,0
CustomerId_3556,54,32,118950.0,0,1
CustomerId_3557,50,17,39000.0,0,1
CustomerId_3558,5,23,46000.0,1,0
CustomerId_3559,19,5,20000.0,1,0
CustomerId_356,30,20,30850.0,1,0
CustomerId_3561,3,24,25665.0,1,0
CustomerId_3562,26,7,1850.0,1,0
CustomerId_3564,61,4,13000.0,0,1
CustomerId_3566,32,1,500.0,1,0
CustomerId_3567,25,1,10000.0,1,0
CustomerId_3569,3,7,2970.0,1,0
CustomerId_357,47,6,19000.0,0,1
CustomerId_3570,46,2,20500.0,0,1
CustomerId_3571,20,10,7430.0,1,0
CustomerId_3572,83,4,-10.0,0,1
CustomerId_3573,40,2,9000.0,0,1
CustomerId_3574,49,1,1000.0,0,1
CustomerId_3575,51,25,1189000.0,0,1
CustomerId_3577,16,1,1000.0,1,0
CustomerId_3578,49,5,6600.0,0,1
CustomerId_3579,15,3,7700.0,1,0
CustomerId_3581,32,30,2650000.0,1,0
CustomerId_3582,1,69,66665.0,1,0
CustomerId_3583,47,5,19000.0,0,1
CustomerId_3589,59,1,1000.0,0,1
CustomerId_359,61,10,24000.0,0,1
CustomerId_3590,1,61,464308.2,1,0
CustomerId_3592,24,2,4000.0,1,0
CustomerId_3593,80,2,26000.0,0,1
CustomerId_3595,1,23,17770.0,1,0
CustomerId_3597,4,26,66520.0,1,0
CustomerId_3599,9,15,31080.0,1,0
CustomerId_3600,2,74,354772.0,1,0
CustomerId_3601,6,9,80000.0,1,0
CustomerId_3602,1,218,269841.34,1,0
CustomerId_3605,1,75,273650.0,1,0
CustomerId_3608,57,19,29148.4,0,1
CustomerId_3609,47,12,11207.2,0,1
CustomerId_361,47,5,19000.0,0,1
CustomerId_3610,29,31,74840.0,1,0
CustomerId_3611,20,29,40963.0,1,0
CustomerId_3613,1,236,364103.15,1,0
CustomerId_3614,2,4,-10.0,1,0
CustomerId_3615,51,3,9780.0,0,1
CustomerId_3616,6,1,1000.0,1,0
CustomerId_3617,72,12,89458.0,0,1
CustomerId_362,49,8,28000.0,0,1
CustomerId_3621,12,10,40000.0,1,0
CustomerId_3622,12,3,9000.0,1,0
CustomerId_3623,8,3,-510.0,1,0
CustomerId_3624,33,5,20000.0,1,0
CustomerId_3625,30,8,40000.0,1,0
CustomerId_3626,1,14,50000.0,1,0
CustomerId_3627,47,1,1500.0,0,1
CustomerId_3628,28,17,19000.0,1,0
CustomerId_3629,56,2,22000.0,0,1
CustomerId_3630,66,2,22000.0,0,1
CustomerId_3631,19,5,20000.0,1,0
CustomerId_3632,4,21,6865.0,1,0
CustomerId_3633,39,1,500.0,0,1
CustomerId_3634,34,2085,2628793.0,1,0
CustomerId_3635,1,55,349801.96,1,0
CustomerId_3636,5,51,339700.0,1,0
CustomerId_3637,10,14,9750.0,1,0
CustomerId_3638,1,338,780466.16,1,0
CustomerId_3639,38,1,2000.0,0,1
CustomerId_3641,20,9,40000.0,1,0
CustomerId_3642,19,10,100000.0,1,0
CustomerId_3643,19,5,20000.0,1,0
CustomerId_3645,5,11,180075.0,1,0
CustomerId_3646,61,3,74000.0,0,1
CustomerId_3647,90,2,490.0,0,1
CustomerId_3648,7,17,157720.0,1,0
CustomerId_3649,14,1,10000.0,1,0
CustomerId_3650,2,44,51740.0,1,0
CustomerId_3651,7,18,28654.0,1,0
CustomerId_3653,39,1,100000.0,0,1
CustomerId_3654,6,14,60000.0,1,0
CustomerId_3655,12,27,78250.0,1,0
CustomerId_3656,2,62,121965.0,1,0
CustomerId_3658,56,47,142727.0,0,1
CustomerId_3659,47,6,19000.0,0,1
CustomerId_366,19,8,6000.0,1,0
CustomerId_3660,43,1,500.0,0,1
CustomerId_3663,12,11,169800.0,1,0
CustomerId_3664,20,1,1000000.0,1,0
CustomerId_3665,70,2,10000.0,0,1
CustomerId_3666,33,6,20000.0,1,0
CustomerId_3667,18,6,6450.0,1,0
CustomerId_3668,5,6,30000.0,1,0
CustomerId_3670,1,13,79916.0,1,0
CustomerId_3671,9,1,10000.0,1,0
CustomerId_3672,3,106,100631.0,1,0
CustomerId_3673,57,1,10000.0,0,1
CustomerId_3678,20,48,98041.0,1,0
CustomerId_368,24,2,25000.0,1,0
CustomerId_3680,12,19,80000.0,1,0
CustomerId_3681,68,1,5000.0,0,1
CustomerId_3682,86,2,475.0,0,1
CustomerId_3683,7,24,11875.0,1,0
CustomerId_3684,13,5,1980.0,1,0
CustomerId_3685,20,5,20000.0,1,0
CustomerId_3686,90,3,1370.0,0,1
CustomerId_3687,27,1,1500.0,1,0
CustomerId_3688,12,25,120000.0,1,0
CustomerId_3689,12,9,40000.0,1,0
CustomerId_369,1,16,80000.0,1,0
CustomerId_3690,29,40,416215.0,1,0
CustomerId_3691,81,1,10000.0,0,1
CustomerId_3693,32,2,980.0,1,0
CustomerId_3694,9,88,42840.0,1,0
CustomerId_3696,60,7,10000.0,0,1
CustomerId_3697,11,8,22010.0,1,0
CustomerId_3698,12,5,20000.0,1,0
CustomerId_3700,81,1,5000.0,0,1
CustomerId_3701,27,40,1062500.0,1,0
CustomerId_3703,1,46,211975.0,1,0
CustomerId_3706,25,115,237590.0,1,0
CustomerId_3707,12,35,120000.0,1,0
CustomerId_3708,87,1,20000.0,0,1
CustomerId_3711,7,81,93432.0,1,0
CustomerId_3712,6,39,288260.8,1,0
CustomerId_3714,9,7,26000.0,1,0
CustomerId_3715,4,34,33770.0,1,0
CustomerId_3716,15,24,67291.0,1,0
CustomerId_3717,10,4,14840.0,1,0
CustomerId_3719,28,1,500.0,1,0
CustomerId_3720,13,50,36494.0,1,0
CustomerId_3721,25,24,28575.0,1,0
CustomerId_3722,39,5,10950.0,0,1
CustomerId_3723,16,5,107000.0,1,0
CustomerId_3724,63,1,80000.0,0,1
CustomerId_3725,60,1,1000.0,0,1
CustomerId_3727,60,5,25000.0,0,1
CustomerId_3729,2,78,73085.0,1,0
CustomerId_373,34,1,1000.0,1,0
CustomerId_3730,2,256,449877.0,1,0
CustomerId_3732,12,3,4000.0,1,0
CustomerId_3733,64,1,5000.0,0,1
CustomerId_3734,21,2,1600.0,1,0
CustomerId_3735,81,14,13930.0,0,1
CustomerId_3736,1,13,50000.0,1,0
CustomerId_3737,2,67,273190.0,1,0
CustomerId_3738,41,3,3000.0,0,1
CustomerId_3739,85,1,500.0,0,1
CustomerId_374,33,5,20000.0,1,0
CustomerId_3741,73,1,500.0,0,1
CustomerId_3742,44,1,12000.0,0,1
CustomerId_3743,65,2,2000.0,0,1
CustomerId_3745,1,31,44499.0,1,0
CustomerId_3746,2,19,34045.0,1,0
CustomerId_3749,7,2,190000.0,1,0
CustomerId_3752,82,2,-14500.0,0,1
CustomerId_3756,41,2,7500.0,0,1
CustomerId_3758,1,47,92738.0,1,0
CustomerId_3759,8,4,-25.0,1,0
CustomerId_3760,1,180,360403.8,1,0
CustomerId_3762,31,1,30000.0,1,0
CustomerId_3763,57,28,27225.0,0,1
CustomerId_3764,40,1,500.0,0,1
CustomerId_3765,15,23,106579.5,1,0
CustomerId_3766,33,129,190002.0,1,0
CustomerId_3767,5,108,144925.8,1,0
CustomerId_3768,9,18,3295000.0,1,0
CustomerId_3771,12,21,80000.0,1,0
CustomerId_3774,19,18,74000.0,1,0
CustomerId_3777,12,5,20000.0,1,0
CustomerId_3778,2,22,46151.0,1,0
CustomerId_3779,18,9,11000.0,1,0
CustomerId_378,6,7,40000.0,1,0
CustomerId_3780,4,1,2000.0,1,0
CustomerId_3781,12,46,249940.0,1,0
CustomerId_3782,12,9,40000.0,1,0
CustomerId_3785,5,5,20000.0,1,0
CustomerId_3786,10,5,13000.0,1,0
CustomerId_3787,1,24,130753.0,1,0
CustomerId_3788,2,88,128379.5,1,0
CustomerId_379,1,19,35075.0,1,0
CustomerId_3790,8,5,900.0,1,0
CustomerId_3793,50,3,105000.0,0,1
CustomerId_3794,1,60,162276.0,1,0
CustomerId_3795,1,100,834542.0,1,0
CustomerId_3796,45,1,500.0,0,1
CustomerId_3797,4,17,19750.0,1,0
CustomerId_3799,2,13,121500.0,1,0
CustomerId_3802,5,66,261000.0,1,0
CustomerId_3803,1,47,125244.0,1,0
CustomerId_3805,58,5,1980.0,0,1
CustomerId_3806,1,8,19800.0,1,0
CustomerId_3807,34,7,48000.0,1,0
CustomerId_3808,23,43,122361.0,1,0
CustomerId_3809,6,49,88117.6,1,0
CustomerId_381,15,10,201387.0,1,0
CustomerId_3810,27,9,6850.0,1,0
CustomerId_3811,19,13,6140.0,1,0
CustomerId_3812,12,5,20000.0,1,0
CustomerId_3814,39,1,-1000.0,0,1
CustomerId_3815,3,53,50400.61,1,0
CustomerId_3816,88,2,2000.0,0,1
CustomerId_3817,3,14,16530.0,1,0
CustomerId_3818,1,64,63060.0,1,0
CustomerId_3819,6,33,159000.0,1,0
CustomerId_382,63,1,1000.0,0,1
CustomerId_3820,8,68,91493.0,1,0
CustomerId_3824,39,13,42400.0,0,1
CustomerId_3825,13,45,64908.0,1,0
CustomerId_3826,9,2,190000.0,1,0
CustomerId_3827,1,51,30780.0,1,0
CustomerId_3828,6,1,10000.0,1,0
CustomerId_3829,65,6,16900.0,0,1
CustomerId_383,42,1,2000.0,0,1
CustomerId_3830,46,5,1940.0,0,1
CustomerId_3831,42,73,216935.0,0,1
CustomerId_3834,33,37,38740.0,1,0
CustomerId_3835,19,18,13555.0,1,0
CustomerId_3836,59,4,950.0,0,1
CustomerId_3838,47,8,21230.0,0,1
CustomerId_3839,12,5,19000.0,1,0
CustomerId_384,82,1,10000.0,0,1
CustomerId_3840,32,5,-50.0,1,0
CustomerId_3841,24,5,1980.0,1,0
CustomerId_3842,1,27,648860.8,1,0
CustomerId_3843,6,5,20000.0,1,0
CustomerId_3844,5,5,20000.0,1,0
CustomerId_3845,6,49,60871.0,1,0
CustomerId_3846,9,1,5000.0,1,0
CustomerId_3847,47,6,29000.0,0,1
CustomerId_3848,23,2,101000.0,1,0
CustomerId_3850,33,6,20000.0,1,0
CustomerId_3855,5,5,20000.0,1,0
CustomerId_3856,11,19,70741.0,1,0
CustomerId_3858,53,1,2000.0,0,1
CustomerId_3859,53,13,11310.0,0,1
CustomerId_3860,69,2,2000.0,0,1
CustomerId_3862,1,7,915.0,1,0
CustomerId_3863,71,1,1000.0,0,1
CustomerId_3864,1,11,50000.0,1,0
CustomerId_3866,12,8,40000.0,1,0
CustomerId_3867,1,273,870735.0,1,0
CustomerId_3868,18,22,9855.0,1,0
CustomerId_3869,12,1,10000.0,1,0
CustomerId_3870,6,32,210400.0,1,0
CustomerId_3871,42,3,25000.0,0,1
CustomerId_3872,33,11,100000.0,1,0
CustomerId_3873,35,11,391656.0,1,0
CustomerId_3874,1,43,58499.6,1,0
CustomerId_3875,9,14,97923.0,1,0
CustomerId_3876,29,381,474891.0,1,0
CustomerId_3877,6,2,15000.0,1,0
CustomerId_3878,30,36,128126.0,1,0
CustomerId_3879,35,2,30000.0,1,0
CustomerId_388,6,25,294371.0,1,0
CustomerId_3880,45,25,13890.0,0,1
CustomerId_3882,1,268,406860.0,1,0
CustomerId_3883,46,7,174400.0,0,1
CustomerId_3885,9,3,-50.0,1,0
CustomerId_3888,21,1,500.0,1,0
CustomerId_389,61,20,99000.0,0,1
CustomerId_3890,26,58,85477.0,1,0
CustomerId_3891,47,6,19000.0,0,1
CustomerId_3892,6,5,20000.0,1,0
CustomerId_3893,59,3,-510.0,0,1
CustomerId_3894,1,21,129220.0,1,0
CustomerId_3897,1,29,104000.0,1,0
CustomerId_3898,85,1,1000.0,0,1
CustomerId_390,7,18,41524.0,1,0
CustomerId_3900,4,40,54960.0,1,0
CustomerId_3904,64,1,2000.0,0,1
CustomerId_3905,79,5,31000.0,0,1
CustomerId_3906,20,9,42000.0,1,0
CustomerId_3907,44,1,1000.0,0,1
CustomerId_3909,3,11,54856.0,1,0
CustomerId_391,70,21,143431.0,0,1
CustomerId_3910,6,64,284060.0,1,0
CustomerId_3911,47,2,5500.0,0,1
CustomerId_3912,1,425,2578665.74,1,0
CustomerId_3913,1,27,85625.0,1,0
CustomerId_3914,2,72,132295.0,1,0
CustomerId_3916,48,1,50000.0,0,1
CustomerId_3917,26,145,941890.0,1,0
CustomerId_3919,4,31,94539.0,1,0
CustomerId_392,6,7,40000.0,1,0
CustomerId_3923,65,4,1455.0,0,1
CustomerId_3925,31,9,22454.0,1,0
CustomerId_3930,37,1,1000.0,0,1
CustomerId_3931,21,8,11375.0,1,0
CustomerId_3933,19,3,1500.0,1,0
CustomerId_3934,42,1,1000.0,0,1
CustomerId_3935,2,32,489251.6,1,0
CustomerId_3940,49,1,5000.0,0,1
CustomerId_3941,37,3,210000.0,0,1
CustomerId_3942,89,8,40000.0,0,1
CustomerId_3943,73,1,1000.0,0,1
CustomerId_3944,8,483,847437.0,1,0
CustomerId_3946,19,1,2000.0,1,0
CustomerId_3947,47,6,19000.0,0,1
CustomerId_3948,76,3,-525.0,0,1
CustomerId_3949,89,2,1000.0,0,1
CustomerId_395,10,3,960.0,1,0
CustomerId_3951,1,81,1048837.0,1,0
CustomerId_3952,1,46,169570.0,1,0
CustomerId_3953,56,1,2000.0,0,1
CustomerId_3954,89,5,20000.0,0,1
CustomerId_3955,34,1,1000.0,1,0
CustomerId_3956,36,1,2000000.0,1,0
CustomerId_3957,1,56,348704.0,1,0
CustomerId_396,2,16,70000.0,1,0
CustomerId_3960,58,6,24000.0,0,1
CustomerId_3961,1,1,20000.0,1,0
CustomerId_3964,13,21,50277.5,1,0
CustomerId_3967,43,20,20844.75,0,1
CustomerId_3968,41,8,13190.0,0,1
CustomerId_3969,26,5,20000.0,1,0
CustomerId_397,41,13,3900.0,0,1
CustomerId_3970,3,57,113650.0,1,0
CustomerId_3971,12,11,54800.0,1,0
CustomerId_3973,26,5,20000.0,1,0
CustomerId_3975,41,5,7550.0,0,1
CustomerId_3977,12,6,20000.0,1,0
CustomerId_3982,5,33,159000.0,1,0
CustomerId_3984,8,32,240188.0,1,0
CustomerId_3985,5,5,20000.0,1,0
CustomerId_3987,6,5,20000.0,1,0
CustomerId_3988,26,18,31925.0,1,0
CustomerId_3989,1,115,110050.5,1,0
CustomerId_399,20,6,20000.0,1,0
CustomerId_3990,44,7,7653.0,0,1
CustomerId_3993,12,14,60000.0,1,0
CustomerId_3994,77,3,3000.0,0,1
CustomerId_3995,66,1,10000.0,0,1
CustomerId_3998,86,4,1900.0,0,1
CustomerId_4,84,1,-10000.0,0,1
CustomerId_400,87,2,2000.0,0,1
CustomerId_4000,3,39,184450.0,1,0
CustomerId_4001,45,9,14930.0,0,1
CustomerId_4002,11,8,14910.0,1,0
CustomerId_4003,5,6,20000.0,1,0
CustomerId_4005,84,2,1000.0,0,1
CustomerId_4006,86,1,50000.0,0,1
CustomerId_4007,5,37,251233.0,1,0
CustomerId_4008,48,25,60000.0,0,1
CustomerId_4009,70,1,2000.0,0,1
CustomerId_401,9,28,25378.4,1,0
CustomerId_4011,3,57,351840.0,1,0
CustomerId_4012,87,1,1000.0,0,1
CustomerId_4013,69,4,14000.0,0,1
CustomerId_4014,14,148,284286.0,1,0
CustomerId_4015,47,5,19000.0,0,1
CustomerId_4016,5,5,19000.0,1,0
CustomerId_4017,53,12,36560.0,0,1
CustomerId_4019,16,22,28912.0,1,0
CustomerId_402,54,13,726000.0,0,1
CustomerId_4020,10,3,26608.0,1,0
CustomerId_4022,24,3,-510.0,1,0
CustomerId_4023,69,1,1000.0,0,1
CustomerId_4025,70,4,-5500.0,0,1
CustomerId_4026,20,1,200000.0,1,0
CustomerId_4027,63,5,1950.0,0,1
CustomerId_4029,5,25,63400.0,1,0
CustomerId_403,1,65,102250.0,1,0
CustomerId_4030,73,2,6000.0,0,1
CustomerId_4031,16,10,23500.0,1,0
CustomerId_4033,12,778,1768355.5,1,0
CustomerId_4034,79,9,4940.0,0,1
CustomerId_4035,6,9,40000.0,1,0
CustomerId_4036,5,18,90000.0,1,0
CustomerId_4038,5,25,46302.0,1,0
CustomerId_4039,5,37,219000.0,1,0
CustomerId_404,5,5,20000.0,1,0
CustomerId_4040,54,7,29000.0,0,1
CustomerId_4041,90,8,5940.0,0,1
CustomerId_4042,61,3,74000.0,0,1
CustomerId_4043,1,95,132036.0,1,0
CustomerId_4044,5,17,80000.0,1,0
CustomerId_4045,61,1,1000.0,0,1
CustomerId_4046,19,5,1980.0,1,0
CustomerId_4048,5,9,40000.0,1,0
CustomerId_4049,64,15,14925.0,0,1
CustomerId_405,25,1,1000.0,1,0
CustomerId_4050,55,1,5000.0,0,1
CustomerId_4051,1,21,35910.0,1,0
CustomerId_4053,54,6,19000.0,0,1
CustomerId_4055,2,47,210750.0,1,0
CustomerId_4056,12,9,40000.0,1,0
CustomerId_4058,23,4,980.0,1,0
CustomerId_4059,23,10,12595.0,1,0
CustomerId_4061,12,14,70000.0,1,0
CustomerId_4064,61,3,2000.0,0,1
CustomerId_4065,34,10,50000.0,1,0
CustomerId_4066,37,2,2000.0,0,1
CustomerId_4067,12,10,50000.0,1,0
CustomerId_4068,87,1,1000.0,0,1
CustomerId_4069,43,22,26274.0,0,1
CustomerId_407,12,1,10000.0,1,0
CustomerId_4070,45,6,6890.0,0,1
CustomerId_4071,9,3,-50.0,1,0
CustomerId_4072,31,1,500.0,1,0
CustomerId_4073,2,20,15480.0,1,0
CustomerId_4074,84,1,500.0,0,1
CustomerId_4075,44,3,576000.0,0,1
CustomerId_4077,5,6,20000.0,1,0
CustomerId_4079,76,1,1000.0,0,1
CustomerId_408,30,3,-14000.0,1,0
CustomerId_4085,37,17,86163.0,1,0
CustomerId_4086,33,16,80000.0,1,0
CustomerId_4087,62,3,74000.0,0,1
CustomerId_4089,4,99,108499.0,1,0
CustomerId_4090,12,17,80000.0,1,0
CustomerId_4092,12,5,20000.0,1,0
CustomerId_4095,37,14,62060.0,0,1
CustomerId_4097,41,67,96529.0,0,1
CustomerId_4098,77,2,475.0,0,1
CustomerId_4101,16,1,5000.0,1,0
CustomerId_4102,83,5,12280.0,0,1
CustomerId_4103,90,2,2000.0,0,1
CustomerId_4104,15,1,10000.0,1,0
CustomerId_4106,33,5,20000.0,1,0
CustomerId_4107,40,2,2400.0,0,1
CustomerId_4108,86,2,4000.0,0,1
CustomerId_4109,2,41,59015.5,1,0
CustomerId_411,52,6,81500.0,0,1
CustomerId_4112,65,5,2021000.0,0,1
CustomerId_4113,16,39,122958.0,1,0
CustomerId_4115,40,52,56660.0,0,1
CustomerId_4117,35,1,5000.0,1,0
CustomerId_4118,47,5,19000.0,0,1
CustomerId_4119,45,10,7400.0,0,1
CustomerId_412,32,9,14470.0,1,0
CustomerId_4120,1,22,70000.0,1,0
CustomerId_4123,82,7,11555.0,0,1
CustomerId_4124,32,36,137110.0,1,0
CustomerId_4125,25,60,401455.0,1,0
CustomerId_4127,68,6,20800.0,0,1
CustomerId_4128,49,1,800000.0,0,1
CustomerId_4130,16,5,1900.0,1,0
CustomerId_4131,9,18,127408.5,1,0
CustomerId_4132,1,80,180142.0,1,0
CustomerId_4133,88,2,20000.0,0,1
CustomerId_4134,89,1,700000.0,0,1
CustomerId_4135,54,59,69466.0,0,1
CustomerId_4136,1,9,8490.0,1,0
CustomerId_4137,33,8,20000.0,1,0
CustomerId_4138,55,1,2000.0,0,1
CustomerId_4139,18,3,5980.0,1,0
CustomerId_414,62,19,26717.0,0,1
CustomerId_4141,14,6,25504.0,1,0
CustomerId_4142,23,2,600.0,1,0
CustomerId_4143,72,2,1500.0,0,1
CustomerId_4144,7,2,75000.0,1,0
CustomerId_4145,1,22,80000.0,1,0
CustomerId_4146,2,67,662090.0,1,0
CustomerId_4148,40,2,11000.0,0,1
CustomerId_4149,62,11,35970.0,0,1
CustomerId_415,7,42,473750.0,1,0
CustomerId_4150,6,6,26000.0,1,0
CustomerId_4151,30,22,30000.0,1,0
CustomerId_4152,6,234,153066.3,1,0
CustomerId_4153,8,11,49000.0,1,0
CustomerId_4154,19,4,-10.0,1,0
CustomerId_4155,47,13,11415.0,0,1
CustomerId_4156,3,43,171630.0,1,0
CustomerId_4157,20,19,71578.0,1,0
CustomerId_4158,46,4,-10.0,0,1
CustomerId_4159,12,10,40000.0,1,0
CustomerId_416,5,1,1000.0,1,0
CustomerId_4160,27,8,110200.0,1,0
CustomerId_4161,8,11,3960.0,1,0
CustomerId_4163,53,6,57000.0,0,1
CustomerId_4164,25,8,57508.0,1,0
CustomerId_4165,35,11,21350.0,1,0
CustomerId_4167,57,16,515700.0,0,1
CustomerId_4168,26,15,54450.0,1,0
CustomerId_4169,10,5,7990.0,1,0
CustomerId_4170,63,3,2000.0,0,1
CustomerId_4171,89,3,15000.0,0,1
CustomerId_4173,3,35,53079.0,1,0
CustomerId_4174,26,35,54130.0,1,0
CustomerId_4175,1,1,500.0,1,0
CustomerId_4176,47,5,20200.0,0,1
CustomerId_4177,31,1,500.0,1,0
CustomerId_4179,11,9,23750.0,1,0
CustomerId_4180,73,1,1000.0,0,1
CustomerId_4181,5,48,57440.0,1,0
CustomerId_4182,10,16,19758.0,1,0
CustomerId_4183,34,60,215594.25,1,0
CustomerId_4184,57,45,42570.0,0,1
CustomerId_4185,30,7,3930.0,1,0
CustomerId_4186,12,5,10000.0,1,0
CustomerId_4187,14,47,61775.0,1,0
CustomerId_4188,3,67,578670.0,1,0
CustomerId_4189,6,24,126039.0,1,0
CustomerId_4190,56,4,23750.0,0,1
CustomerId_4191,12,18,55695.0,1,0
CustomerId_4192,1,9,-8050.0,1,0
CustomerId_4193,1,98,1865757.0,1,0
CustomerId_4194,64,1,500.0,0,1
CustomerId_4196,84,4,15900.0,0,1
CustomerId_4197,15,7,39500.0,1,0
CustomerId_4198,1,46,89306.0,1,0
CustomerId_4199,53,55,65940.0,0,1
CustomerId_420,2,22,18923.0,1,0
CustomerId_4200,54,2,1000.0,0,1
CustomerId_4201,9,16,23925.0,1,0
CustomerId_4202,6,21,164644.7,1,0
CustomerId_4203,2,16,60000.0,1,0
CustomerId_4204,4,95,341976.5,1,0
CustomerId_4205,19,13,65500.0,1,0
CustomerId_4206,1,18,60000.0,1,0
CustomerId_4207,56,1,10000.0,0,1
CustomerId_4209,48,3,-510.0,0,1
CustomerId_4211,39,16,48800.0,0,1
CustomerId_4212,44,4,2960.0,0,1
CustomerId_4213,5,66,303601.8,1,0
CustomerId_4214,46,6,34000.0,0,1
CustomerId_4215,56,13,21440.0,0,1
CustomerId_4216,1,55,66730.0,1,0
CustomerId_4218,3,19,14920.0,1,0
CustomerId_4219,7,6,20000.0,1,0
CustomerId_422,38,2,180000.0,0,1
CustomerId_4220,76,1,500.0,0,1
CustomerId_4221,26,1,80000.0,1,0
CustomerId_4224,2,13,8985.0,1,0
CustomerId_4225,57,1,500.0,0,1
CustomerId_4226,58,10,799000.0,0,1
CustomerId_4227,50,4,950.0,0,1
CustomerId_4228,2,4,-3500.0,1,0
CustomerId_4229,2,50,39430.0,1,0
CustomerId_423,51,2,5500.0,0,1
CustomerId_4230,75,4,17000.0,0,1
CustomerId_4233,36,3,39000.0,1,0
CustomerId_4234,3,12,44900.0,1,0
CustomerId_4235,65,21,22880.0,0,1
CustomerId_4237,31,40,69631.0,1,0
CustomerId_4238,3,141,906257.0,1,0
CustomerId_4239,10,9,215000.0,1,0
CustomerId_424,66,1,10000.0,0,1
CustomerId_4240,1,10,2611500.0,1,0
CustomerId_4241,39,5,18900.0,0,1
CustomerId_4242,52,2,10000.0,0,1
CustomerId_4243,29,2,6000.0,1,0
CustomerId_4244,23,10,8880.0,1,0
CustomerId_4245,6,19,82000.0,1,0
CustomerId_4246,54,8,5900.0,0,1
CustomerId_4247,12,20,17250.0,1,0
CustomerId_4250,86,4,46964.0,0,1
CustomerId_4252,1,185,588199.75,1,0
CustomerId_4253,1,72,328000.0,1,0
CustomerId_4254,5,23,140010.0,1,0
CustomerId_4255,35,15,7350.0,1,0
CustomerId_4256,5,21,12425.0,1,0
CustomerId_4257,84,2,4900.0,0,1
CustomerId_4258,47,5,19000.0,0,1
CustomerId_4260,8,1,1000.0,1,0
CustomerId_4261,5,5,20000.0,1,0
CustomerId_4262,20,8,5845.0,1,0
CustomerId_4265,17,1,500.0,1,0
CustomerId_4266,17,3,480000.0,1,0
CustomerId_4267,87,3,3000.0,0,1
CustomerId_427,40,1,1000.0,0,1
CustomerId_4270,41,1,9000.0,0,1
CustomerId_4272,64,1,1000.0,0,1
CustomerId_4273,1,61,207451.0,1,0
CustomerId_4274,3,28,95800.0,1,0
CustomerId_4275,86,7,2595000.0,0,1
CustomerId_4276,88,2,1500.0,0,1
CustomerId_4277,12,7,20000.0,1,0
CustomerId_4279,23,18,24450.0,1,0
CustomerId_428,7,18,293200.0,1,0
CustomerId_4280,1,7,4000.0,1,0
CustomerId_4281,18,8,39000.0,1,0
CustomerId_4282,5,2,1500.0,1,0
CustomerId_4283,20,7,36000.0,1,0
CustomerId_4287,86,1,10000.0,0,1
CustomerId_4288,85,2,1900.0,0,1
CustomerId_4289,1,20,70000.0,1,0
CustomerId_429,30,1,1000.0,1,0
CustomerId_4290,29,1,1000.0,1,0
CustomerId_4291,33,6,20000.0,1,0
CustomerId_4294,20,53,94508.0,1,0
CustomerId_4297,24,1,1000.0,1,0
CustomerId_4298,15,6,1430.0,1,0
CustomerId_4299,47,5,19000.0,0,1
CustomerId_4300,34,7,20000.0,1,0
CustomerId_4301,40,3,500.0,0,1
CustomerId_4302,60,3,74000.0,0,1
CustomerId_4304,75,8,29000.0,0,1
CustomerId_4305,3,36,43593.0,1,0
CustomerId_4308,18,1,500.0,1,0
CustomerId_4309,30,34,69950.0,1,0
CustomerId_431,78,9,4800.0,0,1
CustomerId_4310,50,5,4000.0,0,1
CustomerId_4311,1,52,254690.0,1,0
CustomerId_4312,1,127,179655.0,1,0
CustomerId_4313,75,1,10000.0,0,1
CustomerId_4314,20,94,129738.5,1,0
CustomerId_4315,1,129,434447.0,1,0
CustomerId_4317,56,2,260000.0,0,1
CustomerId_4318,13,30,217050.0,1,0
CustomerId_4319,1,225,460717.0,1,0
CustomerId_432,22,3,-20.0,1,0
CustomerId_4321,34,1,10000.0,1,0
CustomerId_4322,5,17,51464.0,1,0
CustomerId_4323,6,22,10930.0,1,0
CustomerId_4324,10,54,34625.0,1,0
CustomerId_4325,75,6,44000.0,0,1
CustomerId_4326,8,12,4620.0,1,0
CustomerId_4327,30,5,2500.0,1,0
CustomerId_4328,36,14,55134.0,1,0
CustomerId_4329,2,1,2000.0,1,0
CustomerId_433,45,1,1000.0,0,1
CustomerId_4330,7,27,12050.0,1,0
CustomerId_4332,37,1,20000.0,0,1
CustomerId_4333,3,120,141778.0,1,0
CustomerId_4334,36,11,8500.0,1,0
CustomerId_4335,29,3,-510.0,1,0
CustomerId_4336,54,338,448279.5,0,1
CustomerId_4337,19,27,370300.0,1,0
CustomerId_4338,5,12,9860.0,1,0
CustomerId_4340,4,3,-10000.0,1,0
CustomerId_4341,69,3,960.0,0,1
CustomerId_4342,61,3,4000.0,0,1
CustomerId_4343,52,9,413171.0,0,1
CustomerId_4344,82,3,470000.0,0,1
CustomerId_4346,13,75,88265.65,1,0
CustomerId_4347,2,70,175975.0,1,0
CustomerId_4348,1,7,18082.0,1,0
CustomerId_4349,48,60,70665.0,0,1
CustomerId_435,37,3,4500.0,0,1
CustomerId_4351,86,10,5940.0,0,1
CustomerId_4353,14,26,32279.0,1,0
CustomerId_4355,5,4,2300.0,1,0
CustomerId_4356,24,4,1960.0,1,0
CustomerId_4357,2,46,43452.0,1,0
