CustomerId,transaction_count,total_amount,avg_amount,std_amount,min_amount,max_amount,total_value,fraud_count
CustomerId_4959,20,21300.0,1065.0,1109.42,-150.0,3000.0,22700,0
CustomerId_496,24,21130.0,880.42,3687.07,-13000.0,10000.0,51460,0
CustomerId_4961,10,40000.0,4000.0,6164.41,-5000.0,10000.0,62000,0
CustomerId_4963,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_4965,3,1950.0,650.0,606.22,-50.0,1000.0,2050,0
CustomerId_4966,2,-500.0,-250.0,1060.66,-1000.0,500.0,1500,0
CustomerId_4968,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_4969,70,133356.0,1905.09,5076.68,-1000.0,30000.0,141188,0
CustomerId_497,4,3450.0,862.5,871.18,-50.0,2000.0,3550,0
CustomerId_4970,6,8400.0,1400.0,1810.8,-50.0,5000.0,8500,0
CustomerId_4971,57,395300.0,6935.09,8171.65,-5000.0,31200.0,528100,0
CustomerId_4972,1,80000.0,80000.0,,80000.0,80000.0,80000,0
CustomerId_4973,2,1000.0,500.0,0.0,500.0,500.0,1000,0
CustomerId_4976,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_4977,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4978,61,223116.0,3657.64,6523.79,-5000.0,28000.0,269775,0
CustomerId_4979,7,7075.0,1010.71,2007.27,-1000.0,4500.0,9925,0
CustomerId_498,10,40000.0,4000.0,4109.61,-5000.0,10000.0,52000,0
CustomerId_4980,14,75286.0,5377.57,9616.02,-5000.0,26000.0,92514,0
CustomerId_4982,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4983,59,88025.5,1491.96,2578.94,-1000.0,10000.0,91781,0
CustomerId_4984,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_4986,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_4987,85,83260.5,979.54,1251.75,-1000.0,6000.0,90090,0
CustomerId_4989,11,56600.0,5145.45,7150.86,-1000.0,20000.0,63400,0
CustomerId_4990,52,129440.0,2489.23,2921.98,-1000.0,10000.0,135440,0
CustomerId_4993,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_4994,15,12000.0,800.0,1097.07,-1000.0,4000.0,14400,0
CustomerId_4997,86,685507.0,7971.01,20624.68,-5000.0,130000.0,978698,0
CustomerId_4998,24,88365.0,3681.88,5593.66,-7000.0,8085.0,142445,0
CustomerId_4999,20,164687.0,8234.35,13302.71,-1005.0,32000.0,176583,0
CustomerId_5,1,-10000.0,-10000.0,,-10000.0,-10000.0,10000,0
CustomerId_500,8,12500.0,1562.5,4083.39,-2000.0,10000.0,28500,0
CustomerId_5000,5,45200.0,9040.0,9083.39,-1000.0,16000.0,48800,0
CustomerId_5001,7,7018.0,1002.57,892.33,-50.0,2000.0,7182,0
CustomerId_5002,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_5003,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5004,1,12000.0,12000.0,,12000.0,12000.0,12000,0
CustomerId_5006,23,70555.0,3067.61,10296.98,-100.0,50000.0,71445,0
CustomerId_5007,19,97439.0,5128.37,12057.04,-1000.0,50000.0,101161,0
CustomerId_5008,7,3930.0,561.43,982.89,-1000.0,2000.0,6070,0
CustomerId_5009,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_501,14,35000.0,2500.0,4815.84,-5000.0,10000.0,69000,0
CustomerId_5010,6,1400.0,233.33,828.2,-1000.0,1500.0,3600,0
CustomerId_5013,34,42112.0,1238.59,1493.86,-260.0,5200.0,43762,0
CustomerId_5014,18,13960.0,775.56,579.51,-50.0,1500.0,14240,0
CustomerId_5015,21,70000.0,3333.33,7206.48,-5000.0,11000.0,152000,0
CustomerId_5016,24,135750.0,5656.25,11288.66,-5000.0,50000.0,165250,0
CustomerId_5018,23,90000.0,3913.04,8033.53,-5000.0,20000.0,182000,0
CustomerId_5019,28,39970.0,1427.5,1356.31,-1000.0,5000.0,43230,0
CustomerId_502,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_5021,16,20620.0,1288.75,2561.94,-1000.0,10000.0,23380,0
CustomerId_5022,24,63445.0,2643.54,4122.4,-80.0,15000.0,63955,0
CustomerId_5024,6,2930.0,488.33,1055.66,-1000.0,2000.0,5070,0
CustomerId_5026,15,60000.0,4000.0,8585.7,-5000.0,20000.0,122000,0
CustomerId_5027,33,82675.0,2505.3,3391.77,-1000.0,10000.0,87325,0
CustomerId_5028,2,475.0,237.5,371.23,-25.0,500.0,525,0
CustomerId_5029,6,19660.0,3276.67,4028.68,-250.0,10000.0,20340,0
CustomerId_503,8,29000.0,3625.0,8416.61,-5000.0,15000.0,61000,0
CustomerId_5030,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5031,24,34355.66,1431.49,2266.67,-1000.0,8000.0,36879,0
CustomerId_5032,6,398200.0,66366.67,31009.78,3200.0,80000.0,403750,0
CustomerId_5033,12,5890.0,490.83,592.82,-75.0,1500.0,6510,0
CustomerId_5034,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_5035,2,285400.0,142700.0,201101.17,500.0,284900.0,285400,0
CustomerId_5036,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5037,3,0.0,0.0,866.03,-1000.0,500.0,2000,0
CustomerId_5039,9,40000.0,4444.44,8735.0,-5000.0,20000.0,63400,0
CustomerId_504,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5040,36,262703.0,7297.31,29543.67,-5000.0,175208.0,320470,0
CustomerId_5041,20,160000.0,8000.0,10545.09,-5000.0,30700.0,211400,0
CustomerId_5042,4,1425.0,356.25,498.49,-50.0,1000.0,1575,0
CustomerId_5043,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5044,13,80480.0,6190.77,7488.28,-2000.0,20000.0,91520,0
CustomerId_5045,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_5046,1,8000.0,8000.0,,8000.0,8000.0,8000,0
CustomerId_5047,36,25250.0,701.39,3184.17,-2000.0,15000.0,57750,0
CustomerId_5048,26,54500.1,2096.16,4845.32,-5000.0,15500.0,78988,0
CustomerId_5049,13,10225.0,786.54,1009.57,-1000.0,2000.0,12775,0
CustomerId_505,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_5050,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5051,19,20820.0,1095.79,1286.85,-50.0,5000.0,21380,0
CustomerId_5052,4,11000.0,2750.0,2061.55,1000.0,5000.0,11000,0
CustomerId_5054,132,6848030.0,51879.02,137039.29,-25000.0,500000.0,7443860,7
CustomerId_5056,17,100000.0,5882.35,5988.35,-5000.0,10000.0,132000,0
CustomerId_5057,88,115630.0,1313.98,1957.58,-350.0,7000.0,124970,0
CustomerId_506,2,950.0,475.0,742.46,-50.0,1000.0,1050,0
CustomerId_5060,3,-510.0,-170.0,762.69,-1000.0,500.0,1510,0
CustomerId_5061,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5065,39,562750.0,14429.49,26281.9,-5000.0,85000.0,625250,0
CustomerId_5066,1,-10000.0,-10000.0,,-10000.0,-10000.0,10000,0
CustomerId_5067,5,25200.0,5040.0,5099.31,-1000.0,10100.0,27200,0
CustomerId_5068,8,80000.0,10000.0,10350.98,-5000.0,20000.0,100000,0
CustomerId_5069,5,425.0,85.0,744.48,-1000.0,1000.0,2575,0
CustomerId_507,2,2100.0,1050.0,70.71,1000.0,1100.0,2100,0
CustomerId_5073,122,1265215.0,10370.61,90674.1,-1000.0,1000000.0,1270765,0
CustomerId_5074,29,29660.0,1022.76,2536.71,-1000.0,10000.0,32340,0
CustomerId_5076,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_508,70,280209.0,4002.99,5749.48,-5000.0,14000.0,401409,0
CustomerId_5080,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_5081,51,44695.5,876.38,1168.79,-250.0,5000.0,48351,0
CustomerId_5082,9,40000.0,4444.44,6554.79,-5000.0,10500.0,62000,0
CustomerId_5085,16,35887.0,2242.94,6566.65,-10000.0,14000.0,72177,0
CustomerId_5087,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_5089,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_509,13,66000.0,5076.92,6601.28,-5000.0,11000.0,98000,0
CustomerId_5090,30,121000.0,4033.33,5622.02,-5000.0,11000.0,174530,0
CustomerId_5091,16,13500.0,843.75,862.34,-100.0,2000.0,14500,0
CustomerId_5092,11,40000.0,3636.36,5903.77,-5000.0,10000.0,62000,0
CustomerId_5094,42,49435.0,1177.02,1987.77,-1000.0,8000.0,52765,0
CustomerId_5095,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_5097,1,4000.0,4000.0,,4000.0,4000.0,4000,0
CustomerId_5099,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5100,2,40000.0,20000.0,0.0,20000.0,20000.0,40000,0
CustomerId_5101,7,31940.0,4562.86,7748.81,-1000.0,20000.0,34060,0
CustomerId_5103,4,2950.0,737.5,525.0,-50.0,1000.0,3050,0
CustomerId_5105,8,1135000.0,141875.0,162523.35,5000.0,500000.0,1135000,1
CustomerId_5106,2,100000.0,50000.0,0.0,50000.0,50000.0,100000,0
CustomerId_5107,18,11617.0,645.39,955.92,-1000.0,3000.0,15783,0
CustomerId_5108,27,96388.0,3569.93,6552.52,-10000.0,12000.0,179623,0
CustomerId_511,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_5111,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_5112,5,5000.0,1000.0,0.0,1000.0,1000.0,5000,0
CustomerId_5113,20,80000.0,4000.0,7262.01,-5000.0,11000.0,152000,0
CustomerId_5115,3,8000.0,2666.67,2081.67,1000.0,5000.0,8000,0
CustomerId_5116,17,14920.0,877.65,799.01,-1000.0,2610.0,17040,0
CustomerId_5118,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_5119,10,34460.0,3446.0,7958.24,-5000.0,20000.0,46540,0
CustomerId_5120,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_5121,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5122,79,384000.0,4860.76,10627.71,-5000.0,50000.0,717000,0
CustomerId_5123,1,800000.0,800000.0,,800000.0,800000.0,800000,1
CustomerId_5124,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_5126,2,10000.0,5000.0,0.0,5000.0,5000.0,10000,0
CustomerId_5127,3,2045.0,681.67,639.93,-55.0,1100.0,2155,0
CustomerId_5128,2,56000.0,28000.0,0.0,28000.0,28000.0,57680,0
CustomerId_5129,42,23205.0,552.5,1263.25,-5000.0,3000.0,40595,0
CustomerId_513,12,14831.0,1235.92,1927.28,-1000.0,5000.0,17169,0
CustomerId_5130,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5131,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5132,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_5133,3,1450.0,483.33,525.2,-50.0,1000.0,1550,0
CustomerId_5134,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5137,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5138,308,1849560.0,6005.06,13064.66,-5000.0,100000.0,2257225,0
CustomerId_5139,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_514,2,20000.0,10000.0,0.0,10000.0,10000.0,20000,0
CustomerId_5140,123,190025.0,1544.92,4170.16,-5000.0,30000.0,205575,0
CustomerId_5141,4,79000.0,19750.0,40376.35,-5000.0,80000.0,91000,0
CustomerId_5142,3,30000.0,10000.0,0.0,10000.0,10000.0,30000,0
CustomerId_5145,2,1000.0,500.0,0.0,500.0,500.0,1000,0
CustomerId_5146,3,74000.0,24666.67,47961.79,-5000.0,80000.0,86000,0
CustomerId_5147,7,30000.0,4285.71,6102.3,-5000.0,10000.0,42000,0
CustomerId_5148,221,245205.0,1109.52,1780.12,-1000.0,10000.0,254795,0
CustomerId_5149,3,975.0,325.0,303.11,-25.0,500.0,1025,0
CustomerId_515,181,1154671.0,6379.4,11330.46,-5000.0,50000.0,1445927,0
CustomerId_5150,12,50000.0,4166.67,7469.13,-5000.0,11000.0,92000,0
CustomerId_5152,10,204790.0,20479.0,34672.67,-1000.0,100000.0,206810,0
CustomerId_5154,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_5155,121,29726020.0,245669.59,575981.09,-3220.0,3000000.0,29763180,7
CustomerId_5156,15,7250.0,483.33,641.33,-1000.0,1000.0,9750,0
CustomerId_5157,23,79500.0,3456.52,6833.93,-5000.0,11000.0,151500,0
CustomerId_5159,17,326320.0,19195.29,32421.65,-5000.0,76000.0,365560,0
CustomerId_516,3,-50.0,-16.67,1000.42,-1000.0,1000.0,2050,0
CustomerId_5160,8,8980.0,1122.5,1893.22,-1000.0,5000.0,11180,0
CustomerId_5162,5,9000.0,1800.0,2167.95,-1000.0,5000.0,11000,0
CustomerId_5163,5,20000.0,4000.0,8215.84,-5000.0,10000.0,40000,0
CustomerId_5164,42,80793.0,1923.64,3314.45,-1000.0,12000.0,84157,0
CustomerId_5165,2,490.0,245.0,360.62,-10.0,500.0,510,0
CustomerId_5166,9,192160.0,21351.11,31025.95,-1000.0,64000.0,195840,0
CustomerId_5167,4,10000.0,2500.0,6757.71,-5000.0,10000.0,22000,0
CustomerId_5168,15,71200.0,4746.67,6172.97,-5000.0,11200.0,104400,0
CustomerId_5169,6,1490.0,248.33,689.94,-1000.0,1000.0,3510,0
CustomerId_517,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5170,12,13700.0,1141.67,1039.41,-100.0,3000.0,14300,0
CustomerId_5171,75,293496.0,3913.28,7099.6,-5000.0,15000.0,542196,0
CustomerId_5172,52,230700.0,4436.54,7618.19,-5000.0,21700.0,414700,0
CustomerId_5173,14,70000.0,5000.0,6275.72,-5000.0,10000.0,102000,0
CustomerId_5174,86,36720.0,426.98,447.06,-50.0,1000.0,39480,0
CustomerId_5175,17,80000.0,4705.88,6302.43,-5000.0,10000.0,122000,0
CustomerId_5176,4,10000.0,2500.0,6508.46,-5000.0,10000.0,20400,0
CustomerId_5177,6,344928.0,57488.0,83052.5,-1610.0,200000.0,351072,0
CustomerId_5178,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5179,1,3000.0,3000.0,,3000.0,3000.0,3000,0
CustomerId_518,6,20000.0,3333.33,5391.35,-5000.0,10000.0,32000,0
CustomerId_5180,2,7378.0,3689.0,6096.67,-622.0,8000.0,9762,0
CustomerId_5181,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_5183,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_5184,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_5185,1,80000.0,80000.0,,80000.0,80000.0,80000,0
CustomerId_5186,7,29000.0,4142.86,7425.82,-5000.0,10000.0,51000,0
CustomerId_5189,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_5192,1,-13000.0,-13000.0,,-13000.0,-13000.0,14590,0
CustomerId_5194,50,100094.0,2001.88,3790.44,-5000.0,10000.0,140176,0
CustomerId_5196,6,20000.0,3333.33,6030.48,-5000.0,10000.0,32000,0
CustomerId_5198,19,75016.0,3948.21,4168.85,-644.0,10800.0,79084,0
CustomerId_5199,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_520,24,138936.0,5789.0,8859.96,-1005.0,35500.0,150549,0
CustomerId_5200,12,75600.0,6300.0,8081.07,-5000.0,21700.0,100000,0
CustomerId_5201,13,12340.0,949.23,1487.27,-1000.0,5000.0,14660,0
CustomerId_5202,7,40000.0,5714.29,9516.9,-5000.0,20000.0,62000,0
CustomerId_5203,103,263000.0,2553.4,5315.92,-5000.0,10000.0,465800,0
CustomerId_5204,14,42650.0,3046.43,4338.71,-1000.0,14000.0,47350,0
CustomerId_5206,5,20000.0,4000.0,6558.96,-5000.0,10000.0,30400,0
CustomerId_5207,20,80000.0,4000.0,5936.06,-5000.0,10000.0,122000,0
CustomerId_5208,20,139000.0,6950.0,9417.09,-5000.0,20000.0,201000,0
CustomerId_521,2,1002000.0,501000.0,705692.57,2000.0,1000000.0,1002000,0
CustomerId_5210,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_5211,72,528501.0,7340.29,13758.82,-1000.0,50000.0,536702,0
CustomerId_5212,5,20000.0,4000.0,6558.96,-5000.0,10000.0,30400,0
CustomerId_5214,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_5216,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5218,31,40467.0,1305.39,3618.97,-1000.0,20000.0,43333,0
CustomerId_522,3,609000.0,203000.0,168008.93,9000.0,300000.0,610170,0
CustomerId_5221,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_5223,12,19000.0,1583.33,3691.72,-5000.0,10000.0,31000,0
CustomerId_5225,27,110000.0,4074.07,7210.71,-5000.0,10000.0,210000,0
CustomerId_5226,15,48000.0,3200.0,7062.98,-5000.0,11000.0,100000,0
CustomerId_5227,9,40000.0,4444.44,5859.84,-5000.0,10000.0,52400,0
CustomerId_5229,36,162000.0,4500.0,5971.36,-5000.0,11000.0,234000,0
CustomerId_523,11,11800.0,1072.73,1839.92,-1000.0,5000.0,14200,0
CustomerId_5231,19,14808.0,779.37,4826.94,-8000.0,12000.0,65848,0
CustomerId_5232,14,203950.0,14567.86,32410.5,-5000.0,100000.0,217650,0
CustomerId_5233,6,17000.0,2833.33,3371.45,-2000.0,5000.0,31000,0
CustomerId_5236,72,124310.0,1726.53,2271.6,-450.0,9000.0,130470,0
CustomerId_5237,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5238,35,249000.0,7114.29,18776.97,-10000.0,100000.0,329000,0
CustomerId_5239,6,30000.0,5000.0,6511.53,-5000.0,10000.0,42000,0
CustomerId_524,6,20960.0,3493.33,8121.34,-1000.0,20000.0,23040,0
CustomerId_5240,9,29000.0,3222.22,9404.49,-5000.0,20000.0,71000,0
CustomerId_5242,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_5243,2,5500.0,2750.0,3181.98,500.0,5000.0,5500,0
CustomerId_5245,12,101000.0,8416.67,22642.07,-1000.0,80000.0,103000,0
CustomerId_5246,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5248,12,28000.0,2333.33,5175.7,-5000.0,10000.0,48000,0
CustomerId_5249,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_525,4,10000.0,2500.0,6757.71,-5000.0,10000.0,22000,0
CustomerId_5251,12,49000.0,4083.33,7391.13,-5000.0,10000.0,91000,0
CustomerId_5253,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_5254,35,334650.0,9561.43,17881.94,-5000.0,90000.0,415990,0
CustomerId_5255,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_5256,18,80000.0,4444.44,6572.87,-5000.0,15000.0,122000,0
CustomerId_5257,12,80010.0,6667.5,9374.69,-5000.0,20000.0,120010,0
CustomerId_5258,13,65000.0,5000.0,7756.72,-5000.0,15000.0,107000,0
CustomerId_5259,14,50000.0,3571.43,7303.47,-5000.0,11000.0,102000,0
CustomerId_5260,48,249000.0,5187.5,6531.94,-5000.0,10000.0,371000,0
CustomerId_5261,43,159000.0,3697.67,6451.01,-5000.0,10500.0,273400,0
CustomerId_5262,28,120000.0,4285.71,7994.89,-5000.0,20200.0,222400,0
CustomerId_5263,13,55000.0,4230.77,6418.12,-5000.0,10000.0,87000,0
CustomerId_5264,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_5265,18,50000.0,2777.78,6292.44,-5000.0,11000.0,102000,0
CustomerId_5266,53,183685.36,3465.76,5112.43,-14999.0,10000.0,278015,0
CustomerId_5267,3,74000.0,24666.67,47961.79,-5000.0,80000.0,86000,0
CustomerId_5269,15,40000.0,2666.67,5174.34,-5000.0,10000.0,62000,0
CustomerId_527,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_5271,35,120000.0,3428.57,6465.0,-5000.0,10000.0,222000,0
CustomerId_5272,27,110000.0,4074.07,7554.55,-5000.0,16000.0,212000,0
CustomerId_5273,9,100000.0,11111.11,10564.62,-1000.0,20000.0,104000,0
CustomerId_5274,18,27262.5,1514.58,1644.23,-202.5,4200.0,28038,0
CustomerId_5276,3,3750.0,1250.0,3269.17,-1000.0,5000.0,6250,0
CustomerId_5277,20,80000.0,4000.0,7262.01,-5000.0,11000.0,152000,0
CustomerId_5278,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_528,16,78620.0,4913.75,3843.91,-100.0,10000.0,78980,0
CustomerId_5280,11,39000.0,3545.45,7501.51,-5000.0,10000.0,81000,0
CustomerId_5281,7,20000.0,2857.14,5632.6,-5000.0,10000.0,32000,0
CustomerId_5282,14,69000.0,4928.57,7130.26,-5000.0,10000.0,111000,0
CustomerId_5283,29,2566000.0,88482.76,77883.78,-5000.0,160000.0,2588000,0
CustomerId_5284,11,11270.0,1024.55,1404.48,-1000.0,4000.0,13730,0
CustomerId_5285,34,129000.0,3794.12,6479.71,-5000.0,10000.0,221000,0
CustomerId_5286,37,159000.0,4297.3,7202.87,-5000.0,10000.0,291000,0
CustomerId_5287,4,10000.0,2500.0,6757.71,-5000.0,10000.0,22000,0
CustomerId_5289,16,100000.0,6250.0,8935.17,-5000.0,20000.0,132800,0
CustomerId_529,19,18185.0,957.11,1337.68,-250.0,5000.0,19815,0
CustomerId_5290,7,40000.0,5714.29,6369.57,-5000.0,11000.0,52000,0
CustomerId_5291,6,20000.0,3333.33,6088.24,-5000.0,10000.0,32000,0
CustomerId_5292,7,40000.0,5714.29,6237.37,-5000.0,10000.0,52000,0
CustomerId_5293,35,210000.0,6000.0,5667.25,-5000.0,10025.0,262050,0
CustomerId_5294,7,30000.0,4285.71,6102.3,-5000.0,10000.0,42000,0
CustomerId_5297,1,448000.0,448000.0,,448000.0,448000.0,448000,0
CustomerId_5298,6,20000.0,3333.33,3265.99,2000.0,10000.0,20000,0
CustomerId_530,60,367275.0,6121.25,7904.53,-5000.0,20000.0,434925,0
CustomerId_531,12,7470.0,622.5,801.27,-1000.0,2100.0,9770,0
CustomerId_532,1,3000.0,3000.0,,3000.0,3000.0,3000,0
CustomerId_533,5,26000.0,5200.0,4751.32,500.0,10000.0,26200,0
CustomerId_5338,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_5339,3,3000.0,1000.0,0.0,1000.0,1000.0,3000,0
CustomerId_534,4,5730.0,1432.5,2439.58,-250.0,5000.0,6270,0
CustomerId_535,1,1000.0,1000.0,,1000.0,1000.0,1630,0
CustomerId_539,16,22610.0,1413.12,1668.56,-1000.0,4000.0,25990,0
CustomerId_540,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_541,28,46771.5,1670.41,3366.1,-1000.0,15000.0,50529,0
CustomerId_542,4,10140.0,2535.0,5057.62,-1000.0,10000.0,12260,0
CustomerId_543,28,44300.0,1582.14,2864.35,-5000.0,10000.0,57892,0
CustomerId_544,5,2500.0,500.0,0.0,500.0,500.0,2500,0
CustomerId_545,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_546,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_547,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_549,33,160990.0,4878.48,5935.57,-5000.0,10000.0,223410,0
CustomerId_550,22,100000.0,4545.45,6162.31,-5000.0,10000.0,152000,0
CustomerId_551,7,39178.0,5596.86,5500.81,-1000.0,11000.0,43586,0
CustomerId_556,182,258609.0,1420.93,2764.1,-5000.0,10000.0,333086,0
CustomerId_557,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_558,13,17915.0,1378.08,2385.98,-1000.0,7000.0,20085,0
CustomerId_559,15,60000.0,4000.0,7230.89,-5000.0,11000.0,112000,0
CustomerId_560,25,100000.0,4000.0,6850.43,-5000.0,10700.0,173400,0
CustomerId_561,13,50000.0,3846.15,6488.4,-5000.0,10000.0,82000,0
CustomerId_563,61,131244.0,2151.54,11556.26,-5000.0,90000.0,159456,0
CustomerId_565,4,10000.0,2500.0,6757.71,-5000.0,10000.0,22000,0
CustomerId_566,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_567,22,60865.0,2766.59,3338.21,-160.0,10000.0,62135,0
CustomerId_568,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_571,6,2850.0,475.0,1063.84,-1000.0,2000.0,5150,0
CustomerId_572,33,123150.0,3731.82,6613.67,-1000.0,33000.0,128450,0
CustomerId_573,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_574,4,980.0,245.0,959.22,-1000.0,1000.0,3020,0
CustomerId_575,9,12650.0,1405.56,1777.01,-1000.0,4000.0,15350,0
CustomerId_576,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_577,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_578,19,58200.0,3063.16,4941.21,-5000.0,17000.0,70800,0
CustomerId_581,2,1000.0,500.0,0.0,500.0,500.0,1000,0
CustomerId_582,5,5475.0,1095.0,2305.18,-1000.0,5000.0,7525,0
CustomerId_583,4,7000.0,1750.0,866.03,500.0,2500.0,7000,0
CustomerId_584,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_585,8,4950.0,618.75,750.21,-1000.0,1000.0,7050,0
CustomerId_586,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_587,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_588,27,27950.0,1035.19,1954.75,-100.0,10000.0,29050,0
CustomerId_590,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_592,104,106635.0,1025.34,1891.69,-1000.0,10000.0,113165,0
CustomerId_593,6,2155.0,359.17,765.25,-1000.0,1000.0,4245,0
CustomerId_594,13,5157.0,396.69,5972.95,-7000.0,10000.0,68567,0
CustomerId_595,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_596,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_598,4,8060.0,2015.0,3342.59,-140.0,7000.0,8340,0
CustomerId_599,30,1286500.0,42883.33,102304.29,-5000.0,400000.0,1348500,0
CustomerId_6,1,-10000.0,-10000.0,,-10000.0,-10000.0,10000,0
CustomerId_600,27,52005.0,1926.11,2217.27,-250.0,6000.0,55245,0
CustomerId_601,13,79000.0,6076.92,5563.45,-5000.0,10000.0,92000,0
CustomerId_602,1,100000.0,100000.0,,100000.0,100000.0,100000,0
CustomerId_603,3,120000.0,40000.0,51961.52,10000.0,100000.0,120000,0
CustomerId_604,3,3000.0,1000.0,0.0,1000.0,1000.0,3000,0
CustomerId_605,25,14232.0,569.28,1120.87,-1000.0,5000.0,21658,0
CustomerId_606,208,922360.0,4434.42,15378.79,-11000.0,100000.0,1132400,0
CustomerId_607,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_609,17,29135.0,1713.82,2141.04,-1000.0,5500.0,31465,0
CustomerId_610,82,392880.39,4791.22,9388.54,-5000.0,42000.0,506931,0
